BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,BenefitPackageId,IssuerId2,StateCode2,MarketCoverage,DentalOnlyPlan,TIN,StandardComponentId,PlanMarketingName,HIOSProductId,HPID,NetworkId,ServiceAreaId,FormularyId,IsNewPlan,PlanType,MetalLevel,UniquePlanDesign,QHPNonQHPTypeId,IsNoticeRequiredForPregnancy,IsReferralRequiredForSpecialist,SpecialistRequiringReferral,PlanLevelExclusions,IndianPlanVariationEstimatedAdvancedPaymentAmountPerEnrollee,CompositeRatingOffered,ChildOnlyOffering,ChildOnlyPlanId,WellnessProgramOffered,DiseaseManagementProgramsOffered,EHBPercentTotalPremium,EHBPediatricDentalApportionmentQuantity,IsGuaranteedRate,SpecialtyDrugMaximumCoinsurance,InpatientCopaymentMaximumDays,BeginPrimaryCareCostSharingAfterNumberOfVisits,BeginPrimaryCareDeductibleCoinsuranceAfterNumberOfCopays,PlanEffictiveDate,PlanExpirationDate,OutOfCountryCoverage,OutOfCountryCoverageDescription,OutOfServiceAreaCoverage,OutOfServiceAreaCoverageDescription,NationalNetwork,URLForEnrollmentPayment,FormularyURL,PlanId,CSRVariationType,IssuerActuarialValue,AVCalculatorOutputNumber,MedicalDrugDeductiblesIntegrated,MedicalDrugMaximumOutofPocketIntegrated,MultipleInNetworkTiers,FirstTierUtilization,SecondTierUtilization,SBCHavingaBabyDeductible,SBCHavingaBabyCopayment,SBCHavingaBabyCoinsurance,SBCHavingaBabyLimit,SBCHavingDiabetesDeductible,SBCHavingDiabetesCopayment,SBCHavingDiabetesCoinsurance,SBCHavingDiabetesLimit,MEHBInnTier1IndividualMOOP,MEHBInnTier1FamilyPerPersonMOOP,MEHBInnTier1FamilyPerGroupMOOP,MEHBInnTier2IndividualMOOP,MEHBInnTier2FamilyPerPersonMOOP,MEHBInnTier2FamilyPerGroupMOOP,MEHBOutOfNetIndividualMOOP,MEHBOutOfNetFamilyPerPersonMOOP,MEHBOutOfNetFamilyPerGroupMOOP,MEHBCombInnOonIndividualMOOP,MEHBCombInnOonFamilyPerPersonMOOP,MEHBCombInnOonFamilyPerGroupMOOP,DEHBInnTier1IndividualMOOP,DEHBInnTier1FamilyPerPersonMOOP,DEHBInnTier1FamilyPerGroupMOOP,DEHBInnTier2IndividualMOOP,DEHBInnTier2FamilyPerPersonMOOP,DEHBInnTier2FamilyPerGroupMOOP,DEHBOutOfNetIndividualMOOP,DEHBOutOfNetFamilyPerPersonMOOP,DEHBOutOfNetFamilyPerGroupMOOP,DEHBCombInnOonIndividualMOOP,DEHBCombInnOonFamilyPerPersonMOOP,DEHBCombInnOonFamilyPerGroupMOOP,TEHBInnTier1IndividualMOOP,TEHBInnTier1FamilyPerPersonMOOP,TEHBInnTier1FamilyPerGroupMOOP,TEHBInnTier2IndividualMOOP,TEHBInnTier2FamilyPerPersonMOOP,TEHBInnTier2FamilyPerGroupMOOP,TEHBOutOfNetIndividualMOOP,TEHBOutOfNetFamilyPerPersonMOOP,TEHBOutOfNetFamilyPerGroupMOOP,TEHBCombInnOonIndividualMOOP,TEHBCombInnOonFamilyPerPersonMOOP,TEHBCombInnOonFamilyPerGroupMOOP,MEHBDedInnTier1Individual,MEHBDedInnTier1FamilyPerPerson,MEHBDedInnTier1FamilyPerGroup,MEHBDedInnTier1Coinsurance,MEHBDedInnTier2Individual,MEHBDedInnTier2FamilyPerPerson,MEHBDedInnTier2FamilyPerGroup,MEHBDedInnTier2Coinsurance,MEHBDedOutOfNetIndividual,MEHBDedOutOfNetFamilyPerPerson,MEHBDedOutOfNetFamilyPerGroup,MEHBDedCombInnOonIndividual,MEHBDedCombInnOonFamilyPerPerson,MEHBDedCombInnOonFamilyPerGroup,DEHBDedInnTier1Individual,DEHBDedInnTier1FamilyPerPerson,DEHBDedInnTier1FamilyPerGroup,DEHBDedInnTier1Coinsurance,DEHBDedInnTier2Individual,DEHBDedInnTier2FamilyPerPerson,DEHBDedInnTier2FamilyPerGroup,DEHBDedInnTier2Coinsurance,DEHBDedOutOfNetIndividual,DEHBDedOutOfNetFamilyPerPerson,DEHBDedOutOfNetFamilyPerGroup,DEHBDedCombInnOonIndividual,DEHBDedCombInnOonFamilyPerPerson,DEHBDedCombInnOonFamilyPerGroup,TEHBDedInnTier1Individual,TEHBDedInnTier1FamilyPerPerson,TEHBDedInnTier1FamilyPerGroup,TEHBDedInnTier1Coinsurance,TEHBDedInnTier2Individual,TEHBDedInnTier2FamilyPerPerson,TEHBDedInnTier2FamilyPerGroup,TEHBDedInnTier2Coinsurance,TEHBDedOutOfNetIndividual,TEHBDedOutOfNetFamilyPerPerson,TEHBDedOutOfNetFamilyPerGroup,TEHBDedCombInnOonIndividual,TEHBDedCombInnOonFamilyPerPerson,TEHBDedCombInnOonFamilyPerGroup,IsHSAEligible,HSAOrHRAEmployerContribution,HSAOrHRAEmployerContributionAmount,URLForSummaryofBenefitsCoverage,PlanBrochure,RowNumber
2016,NV,43126,SERFF,3,8/21/15 06:27,1,43126,NV,Individual,Yes,26-3486277,43126NV0110001,NDB Nevada Kids Gold,43126NV011,,NVN001,NVS001,,Existing,HMO,High,,Both,,,,,,No,Allows Child-Only,,,,,$20.13 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,No,,No,http://www.nevadadentalbenefits.com/pay_online.php,,43126NV0110001-01,Standard High On Exchange Plan,83.10%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable,per group not applicable,,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nevadadentalbenefits.com/nevada_health_link.php,http://www.nevadadentalbenefits.com/nevada_health_link.php,5
2016,NV,43126,SERFF,3,8/21/15 06:27,1,43126,NV,Individual,Yes,26-3486277,43126NV0110003,NDB Nevada Kids Silver,43126NV011,,NVN001,NVS001,,Existing,HMO,Low,,Both,,,,,,No,Allows Child-Only,,,,,$16.90 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,No,,No,http://www.nevadadentalbenefits.com/pay_online.php,,43126NV0110003-00,Standard Low Off Exchange Plan,69.80%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable,per group not applicable,,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nevadadentalbenefits.com/nevada_health_link.php,http://www.nevadadentalbenefits.com/nevada_health_link.php,6
2016,NV,43126,SERFF,3,8/21/15 06:27,1,43126,NV,Individual,Yes,26-3486277,43126NV0110003,NDB Nevada Kids Silver,43126NV011,,NVN001,NVS001,,Existing,HMO,Low,,Both,,,,,,No,Allows Child-Only,,,,,$16.90 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,No,,No,http://www.nevadadentalbenefits.com/pay_online.php,,43126NV0110003-01,Standard Low On Exchange Plan,69.80%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable,per group not applicable,,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nevadadentalbenefits.com/nevada_health_link.php,http://www.nevadadentalbenefits.com/nevada_health_link.php,7
2016,NV,43126,SERFF,3,8/21/15 06:27,2,43126,NV,Individual,Yes,26-3486277,43126NV0120001,NDB Nevada Kids Gold,43126NV012,,NVN002,NVS002,,Existing,HMO,High,,Both,,,,,,No,Allows Child-Only,,,,,$22.14 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,No,,No,http://www.nevadadentalbenefits.com/pay_online.php,,43126NV0120001-00,Standard High Off Exchange Plan,84.40%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable,per group not applicable,,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nevadadentalbenefits.com/nevada_health_link.php,http://www.nevadadentalbenefits.com/nevada_health_link.php,4
2016,NV,43126,SERFF,3,8/21/15 06:27,2,43126,NV,Individual,Yes,26-3486277,43126NV0120001,NDB Nevada Kids Gold,43126NV012,,NVN002,NVS002,,Existing,HMO,High,,Both,,,,,,No,Allows Child-Only,,,,,$22.14 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,No,,No,http://www.nevadadentalbenefits.com/pay_online.php,,43126NV0120001-01,Standard High On Exchange Plan,84.40%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable,per group not applicable,,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nevadadentalbenefits.com/nevada_health_link.php,http://www.nevadadentalbenefits.com/nevada_health_link.php,5
2016,NV,43126,SERFF,3,8/21/15 06:27,2,43126,NV,Individual,Yes,26-3486277,43126NV0120003,NDB Nevada Kids Silver,43126NV012,,NVN002,NVS002,,Existing,HMO,Low,,Both,,,,,,No,Allows Child-Only,,,,,$18.90 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,No,,No,http://www.nevadadentalbenefits.com/pay_online.php,,43126NV0120003-00,Standard Low Off Exchange Plan,71.80%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable,per group not applicable,,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nevadadentalbenefits.com/nevada_health_link.php,http://www.nevadadentalbenefits.com/nevada_health_link.php,6
2016,NV,43126,SERFF,3,8/21/15 06:27,2,43126,NV,Individual,Yes,26-3486277,43126NV0120003,NDB Nevada Kids Silver,43126NV012,,NVN002,NVS002,,Existing,HMO,Low,,Both,,,,,,No,Allows Child-Only,,,,,$18.90 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,No,,No,http://www.nevadadentalbenefits.com/pay_online.php,,43126NV0120003-01,Standard Low On Exchange Plan,71.80%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable,per group not applicable,,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nevadadentalbenefits.com/nevada_health_link.php,http://www.nevadadentalbenefits.com/nevada_health_link.php,7
2016,NV,43126,SERFF,3,8/21/15 06:27,3,43126,NV,Individual,Yes,26-3486277,43126NV0150001,NDB Nevada Kids + Adult,43126NV015,,NVN001,NVS001,,Existing,HMO,Low,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$14.40 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,No,,No,http://www.nevadadentalbenefits.com/pay_online.php,,43126NV0150001-00,Standard Low Off Exchange Plan,69.80%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable,per group not applicable,,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nevadadentalbenefits.com/nevada_health_link.php,http://www.nevadadentalbenefits.com/nevada_health_link.php,4
2016,NV,43126,SERFF,3,8/21/15 06:27,3,43126,NV,Individual,Yes,26-3486277,43126NV0150001,NDB Nevada Kids + Adult,43126NV015,,NVN001,NVS001,,Existing,HMO,Low,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$14.40 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,No,,No,http://www.nevadadentalbenefits.com/pay_online.php,,43126NV0150001-01,Standard Low On Exchange Plan,69.80%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable,per group not applicable,,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nevadadentalbenefits.com/nevada_health_link.php,http://www.nevadadentalbenefits.com/nevada_health_link.php,5
2016,NV,43126,SERFF,3,8/21/15 06:27,4,43126,NV,Individual,Yes,26-3486277,43126NV0160001,NDB Nevada Kids + Adult,43126NV016,,NVN002,NVS002,,Existing,HMO,Low,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$16.40 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,No,,No,http://www.nevadadentalbenefits.com/pay_online.php,,43126NV0160001-00,Standard Low Off Exchange Plan,71.80%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable,per group not applicable,,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nevadadentalbenefits.com/nevada_health_link.php,http://www.nevadadentalbenefits.com/nevada_health_link.php,4
2016,NV,43126,SERFF,3,8/21/15 06:27,4,43126,NV,Individual,Yes,26-3486277,43126NV0160001,NDB Nevada Kids + Adult,43126NV016,,NVN002,NVS002,,Existing,HMO,Low,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$16.40 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,No,,No,http://www.nevadadentalbenefits.com/pay_online.php,,43126NV0160001-01,Standard Low On Exchange Plan,71.80%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable,per group not applicable,,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nevadadentalbenefits.com/nevada_health_link.php,http://www.nevadadentalbenefits.com/nevada_health_link.php,5
2016,NV,60156,SERFF,12,2/4/16 07:37,2,60156,NV,Individual,No,84-1017384,60156NV0230032,Anthem Gold Pathway X HMO 1000 20,60156NV023,,NVN001,NVS001,NVF015,Existing,HMO,Gold,Yes,Both,No,No,,,$0.00 ,No,Allows Adult and Child-Only,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management",1,,,,0,0,0,1/1/16,12/31/16,Yes,Emergency/Urgent Care Only,Yes,Emergency/Urgent Care Only,No,https://payment.anthem.com/sales/payment/exchange?state=NV,https://www.anthem.com/NVSelectdrugtier4,60156NV0230032-03,Limited Cost Sharing Plan Variation,79.17%,0.793069422,Yes,Yes,No,100%,,"$1,000 ",$500 ,$459 ,$0 ,$424 ,$50 ,$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,"$4,500 ",$4500 per person,$9000 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,000 ",$1000 per person,$2000 per group,20%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,,,https://www.sbc.anthem.com/dps/ccd1X9A,http://editiondigital.net/view/IU65/2016/OFF_HIX_NV_KIT_2016,27
2016,NV,53694,SERFF,7,8/20/15 12:28,3,53694,NV,SHOP (Small Group),Yes,13-5123390,53694NV0040004,Guardian Family Advantage,53694NV004,,NVN001,NVS001,,New,PPO,High,,On the Exchange,,,,,,No,Allows Adult and Child-Only,,,,,$38.77 ,Guaranteed Rate,,0,0,0,1/1/16,,No,,Yes,Coverage is available outside the service area.,Yes,,,53694NV0040004-01,Standard High On Exchange Plan,86.20%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable,per group not applicable,,,,,,Not Applicable,per person not applicable,per group not applicable,$50 ,$50 per person,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.guardiananytime.com/dental-health-insurance-exchanges/,https://www.guardiananytime.com/dental-health-insurance-exchanges/,4
2016,NV,53694,SERFF,7,8/20/15 12:28,3,53694,NV,SHOP (Small Group),Yes,13-5123390,53694NV0060004,Guardian Family Essentials,53694NV006,,NVN001,NVS001,,New,PPO,Low,,On the Exchange,,,,,,No,Allows Adult and Child-Only,,,,,$29.71 ,Guaranteed Rate,,0,0,0,1/1/16,,No,,Yes,Coverage is available outside the service area.,Yes,,,53694NV0060004-01,Standard Low On Exchange Plan,70.60%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable,per group not applicable,,,,,,Not Applicable,per person not applicable,per group not applicable,$150 ,$150 per person,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.guardiananytime.com/dental-health-insurance-exchanges/,https://www.guardiananytime.com/dental-health-insurance-exchanges/,5
2016,NV,60156,SERFF,12,2/4/16 07:37,1,60156,NV,SHOP (Small Group),No,84-1017384,60156NV0240007,Anthem Bronze Pathway X HMO 5000/30%/6850 Plus,60156NV024,,NVN001,NVS001,NVF003,New,HMO,Bronze,Yes,Both,No,No,,,,No,Allows Adult and Child-Only,,Yes,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",0.9921,,,$500 ,0,0,3,1/1/16,,Yes,Urgent/emergent coverage only,No,,No,,https://www.anthem.com/NVSelectdrugtier4,60156NV0240007-00,Standard Bronze Off Exchange Plan,60.24%,0,No,Yes,No,100%,,"$5,000 ",$0 ,$25 ,$0 ,"$1,089 ",$60 ,$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"$5,000 ",$5000 per person,$10000 per group,30%,,,,,Not Applicable,per person not applicable,per group not applicable,"$5,000 ",$5000 per person,$10000 per group,$500 ,$500 per person,$1000 per group,30%,,,,,Not Applicable,per person not applicable,per group not applicable,$500 ,$500 per person,$1000 per group,,,,,,,,,,,,,,,No,No,,http://www.sbc.anthem.com/dps/CCD20VK,http://sgplans.anthem.com/nv/brochure/,4
2016,NV,60156,SERFF,12,2/4/16 07:37,1,60156,NV,Individual,No,84-1017384,60156NV0230018,Anthem Catastrophic Pathway X HMO 6850 0,60156NV023,,NVN001,NVS001,NVF001,Existing,HMO,Catastrophic,Yes,Both,No,No,,,$0.00 ,No,Allows Adult and Child-Only,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management",1,,,,0,0,3,1/1/16,12/31/16,Yes,Emergency/Urgent Care Only,Yes,Emergency/Urgent Care Only,No,https://payment.anthem.com/sales/payment/exchange?state=NV,https://www.anthem.com/NVSelectdrugtier4,60156NV0230018-00,Standard Catastrophic Off Exchange Plan,,,Yes,Yes,No,100%,,"$6,554 ",$0 ,$0 ,$0 ,"$1,069 ",$80 ,$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,,,https://www.sbc.anthem.com/dps/ccd1G37,http://editiondigital.net/view/IU65/2016/OFF_HIX_NV_KIT_2016,4
2016,NV,60156,SERFF,12,2/4/16 07:37,1,60156,NV,Individual,No,84-1017384,60156NV0230018,Anthem Catastrophic Pathway X HMO 6850 0,60156NV023,,NVN001,NVS001,NVF001,Existing,HMO,Catastrophic,Yes,Both,No,No,,,$0.00 ,No,Allows Adult and Child-Only,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management",1,,,,0,0,3,1/1/16,12/31/16,Yes,Emergency/Urgent Care Only,Yes,Emergency/Urgent Care Only,No,https://payment.anthem.com/sales/payment/exchange?state=NV,https://www.anthem.com/NVSelectdrugtier4,60156NV0230018-01,Standard Catastrophic On Exchange Plan,,,Yes,Yes,No,100%,,"$6,554 ",$0 ,$0 ,$0 ,"$1,069 ",$80 ,$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,,,https://www.sbc.anthem.com/dps/ccd1G2V,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,5
2016,NV,60156,SERFF,12,2/4/16 07:37,1,60156,NV,SHOP (Small Group),No,84-1017384,60156NV0240007,Anthem Bronze Pathway X HMO 5000/30%/6850 Plus,60156NV024,,NVN001,NVS001,NVF003,New,HMO,Bronze,Yes,Both,No,No,,,,No,Allows Adult and Child-Only,,Yes,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",0.9921,,,$500 ,0,0,3,1/1/16,,Yes,Urgent/emergent coverage only,No,,No,,https://www.anthem.com/NVSelectdrugtier4,60156NV0240007-01,Standard Bronze On Exchange Plan,60.24%,0,No,Yes,No,100%,,"$5,000 ",$0 ,$25 ,$0 ,"$1,089 ",$60 ,$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"$5,000 ",$5000 per person,$10000 per group,30%,,,,,Not Applicable,per person not applicable,per group not applicable,"$5,000 ",$5000 per person,$10000 per group,$500 ,$500 per person,$1000 per group,30%,,,,,Not Applicable,per person not applicable,per group not applicable,$500 ,$500 per person,$1000 per group,,,,,,,,,,,,,,,No,No,,http://www.sbc.anthem.com/dps/CCD20VK,http://sgplans.anthem.com/nv/brochure/,5
2016,NV,60156,SERFF,12,2/4/16 07:37,2,60156,NV,SHOP (Small Group),No,84-1017384,60156NV0240008,Anthem Silver Pathway X HMO 3000/20%/6000 Plus,60156NV024,,NVN001,NVS001,NVF003,New,HMO,Silver,Yes,Both,No,No,,,,No,Allows Adult and Child-Only,,Yes,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",0.9932,,,$500 ,0,0,0,1/1/16,,Yes,Urgent/emergent coverage only,No,,No,,https://www.anthem.com/NVSelectdrugtier4,60156NV0240008-00,Standard Silver Off Exchange Plan,69.42%,0,No,Yes,No,100%,,"$3,000 ",$500 ,$42 ,$0 ,$424 ,$50 ,$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,000 ",$6000 per person,$12000 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"$3,000 ",$3000 per person,$6000 per group,20%,,,,,Not Applicable,per person not applicable,per group not applicable,"$3,000 ",$3000 per person,$6000 per group,$500 ,$500 per person,$1000 per group,30%,,,,,Not Applicable,per person not applicable,per group not applicable,$500 ,$500 per person,$1000 per group,,,,,,,,,,,,,,,No,No,,http://www.sbc.anthem.com/dps/CCD20VM,http://sgplans.anthem.com/nv/brochure/,4
2016,NV,60156,SERFF,12,2/4/16 07:37,2,60156,NV,Individual,No,84-1017384,60156NV0230019,Anthem Bronze Pathway X HMO 0 for HSA,60156NV023,,NVN001,NVS001,NVF001,Existing,HMO,Bronze,Yes,Both,No,No,,,$0.00 ,No,Allows Adult and Child-Only,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management",1,,,,0,0,0,1/1/16,12/31/16,Yes,Emergency/Urgent Care Only,Yes,Emergency/Urgent Care Only,No,https://payment.anthem.com/sales/payment/exchange?state=NV,https://www.anthem.com/NVSelectdrugtier4,60156NV0230019-00,Standard Bronze Off Exchange Plan,60.74%,0.607437193,Yes,Yes,No,100%,,"$6,300 ",$0 ,$0 ,$0 ,"$1,149 ",$0 ,$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,300 ",$6300 per person,$12600 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,300 ",$6300 per person,$12600 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,Yes,,,https://www.sbc.anthem.com/dps/ccd1G2Y,http://editiondigital.net/view/IU65/2016/OFF_HIX_NV_KIT_2016,4
